id,text,label_l1,label_l2,scenario,source,complexity
8910,не предупредили об изменениях?!,negative_feedback,service_issue,escalation_flow,augmented,simple
8911,Пломба выпала 👍,anamnesis,complaint,anamnesis_flow,augmented,simple
8912,Согласен...,conversational,confirmation,conversation_flow,augmented,simple
8913,Работаете в четверг 🙏,faq,clinic_info,faq_flow,augmented,simple
8914,"Привет, хочу выровнять зубы?!",anamnesis,services,anamnesis_flow,augmented,complex
8915,Моей записи нет?,negative_feedback,service_issue,escalation_flow,augmented,simple
8916,профгигиену это больно пожалуйста,faq,procedure,faq_flow,augmented,simple
8917,Треснул зуб.,anamnesis,complaint,anamnesis_flow,augmented,simple
8918,зуб мудрости очень болит,anamnesis,symptom,anamnesis_flow,variation,simple
8919,"Привет, хочу пожаловаться",negative_feedback,general,escalation_flow,augmented,complex
8920,Добрый день,conversational,greeting,conversation_flow,template,simple
8921,"Отмените запись,у езжаю",booking,cancel,booking_flow,augmented,complex
8922,"Отмнеите запись, форс-мажор",booking,cancel,booking_flow,augmented,complex
8923,Всего хооршего 👍,conversational,farewell,conversation_flow,augmented,simple
8924,Хочу удаленИе?!,anamnesis,services,anamnesis_flow,augmented,simple
8925,Сколькон ельзя курить после элайнеры,faq,visit_prep,faq_flow,augmented,simple
8926,Я вам перезвоню.,conversational,unclear,clarification_flow,augmented,simple
8927,Как к вам проехать,faq,clinic_info,faq_flow,augmented,simple
8928,Ждал две недели 👍,negative_feedback,service_issue,escalation_flow,augmented,simple
8929,Тресунл зуб,anamnesis,complaint,anamnesis_flow,augmented,simple
8930,После лечениек ариеса у Морозовой стало хуже,negative_feedback,quality,escalation_flow,augmented,medium
8931,хочу перенести запись?,booking,reschedule,booking_flow,augmented,simple
8932,Спасибо блоьшое,conversational,gratitude,conversation_flow,augmented,simple
8933,Сколько нельзя питьп осле профгигиену.,faq,visit_prep,faq_flow,augmented,simple
8934,Отмеинте запись,booking,cancel,booking_flow,augmented,simple
8935,Буд у🦷,conversational,confirmation,conversation_flow,augmented,simple
8936,"Подскажите, а можно по-другому?",faq,followup,faq_flow,augmented,complex
8937,После брекеты у Смирновой стало хуже,negative_feedback,quality,escalation_flow,variation,medium
8938,"Привет, почём брекеты?",faq,price,faq_flow,augmented,complex
8939,Почём чистку?!,faq,price,faq_flow,augmented,simple
8940,Перенесите на на этой неделе пожалуйста,booking,reschedule,booking_flow,augmented,medium
8941,"Спасибо, всё понятно 😊...",conversational,gratitude,conversation_flow,augmented,complex
8942,"Привет, всего хорошего.",conversational,farewell,conversation_flow,augmented,complex
8943,Болит зуб мдурости уже давно,anamnesis,symptom,anamnesis_flow,augmented,simple
8944,Есть микроскоп!,faq,clinic_info,faq_flow,augmented,simple
8945,Хочу пломбирование,anamnesis,services,anamnesis_flow,variation,simple
8946,"Подскажите, угу",conversational,confirmation,conversation_flow,augmented,complex
8947,"Здравствуйте, врач Козловой не объяснил",negative_feedback,staff,escalation_flow,augmented,complex
8948,Пломба выпала 🦷,anamnesis,complaint,anamnesis_flow,augmented,simple
8949,Какая цена на имплантацию?,faq,price,faq_flow,variation,simple
8950,Хочу сдвинуть время 😢,booking,reschedule,booking_flow,augmented,simple
8951,"Подскажите, пломба выпала",anamnesis,complaint,anamnesis_flow,augmented,complex
8952,СПС 😢,conversational,gratitude,conversation_flow,augmented,simple
8953,Не смогу притйи...,booking,cancel,booking_flow,augmented,simple
8954,"Скажите, пока не решил заранее спасибо",conversational,unclear,clarification_flow,augmented,complex
8955,В чём разница,faq,procedure,faq_flow,augmented,simple
8956,ТЕЛЕФОН НЕ ОТВЧЕАЕТ,negative_feedback,service_issue,escalation_flow,augmented,simple
8957,После брекеты у Петровой стало хуже пожалуйста,negative_feedback,quality,escalation_flow,augmented,medium
8958,реставрацию сколько стоит,faq,price,faq_flow,augmented,simple
8959,А это больно...,faq,procedure,faq_flow,augmented,simple
8960,"Здравствуйте, случилось шатается зуб",anamnesis,complaint,anamnesis_flow,augmented,complex
8961,Прощйате заранее спасибо,conversational,farewell,conversation_flow,augmented,simple
8962,ЖДАЛ ДВА ДНЯ СПАСИБО,negative_feedback,service_issue,escalation_flow,augmented,simple
8963,ждал два дня...,negative_feedback,service_issue,escalation_flow,augmented,simple
8964,"Добрый день, винирыс колько стоит?",faq,price,faq_flow,augmented,complex
8965,"Здравствуйте, перезвоню",conversational,unclear,clarification_flow,augmented,complex
8966,СпаСибо большое 😢,conversational,gratitude,conversation_flow,augmented,simple
8967,Нужно коронку!!,anamnesis,services,anamnesis_flow,augmented,simple
8968,Каки ееЩё варианты?,faq,followup,faq_flow,augmented,simple
8969,У меня откололся зуб 😢,anamnesis,complaint,anamnesis_flow,augmented,simple
8970,наверное!,conversational,unclear,clarification_flow,augmented,simple
8971,После профгигиену у Смирновой стало хуже,negative_feedback,quality,escalation_flow,variation,medium
8972,Сколько длится профгигиену,faq,procedure,faq_flow,augmented,simple
8973,После пломбирование у Морозовой стало хуже 🙏,negative_feedback,quality,escalation_flow,augmented,medium
8974,верхняя десна болит постоянно,anamnesis,symptom,anamnesis_flow,variation,simple
8975,Осложнения после лечения...,negative_feedback,quality,escalation_flow,augmented,simple
8976,Что будут делать спасибо,faq,procedure,faq_flow,augmented,simple
8977,имплантацию это больно 😢,faq,procedure,faq_flow,augmented,simple
8978,Запись к пародонтологу на воскресенье,booking,new_appointment,booking_flow,variation,simple
8979,Сколько длится снимок 🙏,faq,procedure,faq_flow,augmented,simple
8980,После имплантацию у Волкова стало хуже,negative_feedback,quality,escalation_flow,variation,medium
8981,Не уделили внимания 🦷 🙏,negative_feedback,staff,escalation_flow,augmented,simple
8982,Появилась язвочка в орту,anamnesis,complaint,anamnesis_flow,augmented,simple
8983,Сколько нельзя есть после консультацию 👍,faq,visit_prep,faq_flow,augmented,medium
8984,"Скажите, да, хорошо",conversational,confirmation,conversation_flow,augmented,complex
8985,Перенесите на в ближайшее время пожалуйста,booking,reschedule,booking_flow,augmented,medium
8986,Перенесите запсиь,booking,reschedule,booking_flow,augmented,simple
8987,Козловой былг руб,negative_feedback,staff,escalation_flow,augmented,simple
8988,"Привет, что нельзя после осмотр?",faq,visit_prep,faq_flow,augmented,complex
8989,"Скажите, спасибо большое!",conversational,gratitude,conversation_flow,augmented,complex
8990,Спасиоб за помощь,conversational,gratitude,conversation_flow,augmented,simple
